>seq 0
Posterior prob of state variables:
72: [1.737578925564263e-05, 0.0, 0.0, 0.0, 0.9999826242107444, 0.0, 0.0, 0.0]
73: [2.1982907321090588e-05, 0.0, 0.0, 0.0, 0.9999780170926789, 0.0, 0.0, 0.0]
74: [0.0, 0.0, 0.0, 4.276602909552389e-05, 0.0, 0.0, 0.0, 0.9999572339709045]
75: [0.0, 0.0, 0.0, 6.201887183813454e-05, 0.0, 0.0, 0.0, 0.9999379811281619]
76: [0.00010651564411103319, 0.0, 0.0, 0.0, 0.999893484355889, 0.0, 0.0, 0.0]
77: [0.0, 0.0, 0.0, 0.0002447798174496015, 0.0, 0.0, 0.0, 0.9997552201825504]
78: [0.0, 0.0, 0.0006666957817128284, 0.0, 0.0, 0.0, 0.9993333042182871, 0.0]
79: [0.0, 0.0003031638356336925, 0.0, 0.0, 0.0, 0.9996968361643663, 0.0, 0.0]
80: [0.00014346263892483713, 0.0, 0.0, 0.0, 0.9998565373610752, 0.0, 0.0, 0.0]
81: [0.0, 0.0, 0.00036569671597291056, 0.0, 0.0, 0.0, 0.9996343032840271, 0.0]
82: [0.00019093126276821255, 0.0, 0.0, 0.0, 0.9998090687372317, 0.0, 0.0, 0.0]
83: [0.0, 0.000548801247182297, 0.0, 0.0, 0.0, 0.9994511987528177, 0.0, 0.0]
84: [0.0, 0.0, 0.001527025608033646, 0.0, 0.0, 0.0, 0.9984729743919664, 0.0]
85: [0.0, 0.0, 0.0015313757175915573, 0.0, 0.0, 0.0, 0.9984686242824085, 0.0]
86: [0.0, 0.0, 0.0, 0.0007181841945636383, 0.0, 0.0, 0.0, 0.9992818158054364]
87: [0.0, 0.0, 0.0, 0.0007353965937213783, 0.0, 0.0, 0.0, 0.9992646034062787]
88: [0.0, 0.0, 0.0, 0.000784162024651379, 0.0, 0.0, 0.0, 0.9992158379753486]
89: [0.0007842756820730665, 0.0, 0.0, 0.0, 0.9992157243179269, 0.0, 0.0, 0.0]
90: [0.0, 0.0022637045921082874, 0.0, 0.0, 0.0, 0.9977362954078917, 0.0, 0.0]
91: [0.0, 0.0, 0.0, 0.001087628117594973, 0.0, 0.0, 0.0, 0.998912371882405]
92: [0.0, 0.0, 0.0026181275568229016, 0.0, 0.0, 0.0, 0.9973818724431771, 0.0]
93: [0.0, 0.0, 0.0028124795919014824, 0.0, 0.0, 0.0, 0.9971875204080985, 0.0]
94: [0.0, 0.0, 0.0029661596399645457, 0.0, 0.0, 0.0, 0.9970338403600355, 0.0]
95: [0.0014144678609349377, 0.0, 0.0, 0.0, 0.9985855321390651, 0.0, 0.0, 0.0]
96: [0.0, 0.0038374632001512664, 0.0, 0.0, 0.0, 0.9961625367998488, 0.0, 0.0]
97: [0.001670567853989532, 0.0, 0.0, 0.0, 0.9983294321460104, 0.0, 0.0, 0.0]
98: [0.0, 0.004629304206536232, 0.0, 0.0, 0.0, 0.9953706957934638, 0.0, 0.0]
99: [0.0, 0.0, 0.012562016823169105, 0.0, 0.0, 0.0, 0.9874379831768308, 0.0]
100: [0.0, 0.00500168526215793, 0.0, 0.0, 0.0, 0.9949983147378421, 0.0, 0.0]
101: [0.0, 0.0, 0.0, 0.002115928675343553, 0.0, 0.0, 0.0, 0.9978840713246564]
102: [0.0, 0.0, 0.004590197724919439, 0.0, 0.0, 0.0, 0.9954098022750806, 0.0]
103: [0.0, 0.0, 0.0, 0.0021601787654637614, 0.0, 0.0, 0.0, 0.9978398212345362]
104: [0.0, 0.0, 0.0047319877040293366, 0.0, 0.0, 0.0, 0.9952680122959706, 0.0]
105: [0.0, 0.0, 0.004772991083583038, 0.0, 0.0, 0.0, 0.9952270089164169, 0.0]
106: [0.0, 0.0, 0.004788211642298136, 0.0, 0.0, 0.0, 0.9952117883577019, 0.0]
107: [0.0, 0.0, 0.0, 0.002230987279648764, 0.0, 0.0, 0.0, 0.9977690127203512]
108: [0.0, 0.005320620801453802, 0.0, 0.0, 0.0, 0.9946793791985462, 0.0, 0.0]
109: [0.0, 0.0, 0.0, 0.0022599406243226368, 0.0, 0.0, 0.0, 0.9977400593756773]
110: [0.0, 0.0, 0.004926067737179967, 0.0, 0.0, 0.0, 0.99507393226282, 0.0]
111: [0.0, 0.0, 0.004953603159645359, 0.0, 0.0, 0.0, 0.9950463968403547, 0.0]
112: [0.0, 0.0018940530577117097, 0.0, 0.0, 0.0, 0.9981059469422883, 0.0, 0.0]
113: [0.0007240295162911515, 0.0, 0.0, 0.0, 0.9992759704837089, 0.0, 0.0, 0.0]
114: [0.0, 0.0017671425970387964, 0.0, 0.0, 0.0, 0.9982328574029612, 0.0, 0.0]
115: [0.0, 0.0, 0.0, 0.0007306746051317723, 0.0, 0.0, 0.0, 0.9992693253948682]
116: [0.0, 0.001699068413075997, 0.0, 0.0, 0.0, 0.998300931586924, 0.0, 0.0]
117: [0.0, 0.0, 0.0, 0.0007047726859562328, 0.0, 0.0, 0.0, 0.9992952273140437]
118: [0.0, 0.0, 0.0014774652673686286, 0.0, 0.0, 0.0, 0.9985225347326314, 0.0]
119: [0.00064607190819438, 0.0, 0.0, 0.0, 0.9993539280918056, 0.0, 0.0, 0.0]
120: [0.0, 0.0, 0.0, 0.0008275926835381655, 0.0, 0.0, 0.0, 0.9991724073164618]
121: [0.0007432819983620848, 0.0, 0.0, 0.0, 0.999256718001638, 0.0, 0.0, 0.0]
122: [0.0008490721602276057, 0.0, 0.0, 0.0, 0.9991509278397724, 0.0, 0.0, 0.0]
123: [0.0, 0.0, 0.0021302995463697055, 0.0, 0.0, 0.0, 0.9978697004536303, 0.0]
124: [0.0, 0.0008884270262581044, 0.0, 0.0, 0.0, 0.9991115729737419, 0.0, 0.0]
125: [0.0, 0.0, 0.0023637803406156613, 0.0, 0.0, 0.0, 0.9976362196593843, 0.0]
126: [0.0, 0.000872681111002006, 0.0, 0.0, 0.0, 0.999127318888998, 0.0, 0.0]
127: [0.0, 0.0, 0.0, 0.00033934234995717627, 0.0, 0.0, 0.0, 0.9996606576500429]
128: [0.0, 0.0, 0.0, 0.0003090789869485848, 0.0, 0.0, 0.0, 0.9996909210130515]
129: [0.0, 0.0, 0.0, 0.0002981077457461475, 0.0, 0.0, 0.0, 0.9997018922542539]
130: [0.00025333807997799686, 0.0, 0.0, 0.0, 0.999746661920022, 0.0, 0.0, 0.0]
131: [0.0, 0.0006797411473013234, 0.0, 0.0, 0.0, 0.9993202588526987, 0.0, 0.0]
132: [0.0002924918451183707, 0.0, 0.0, 0.0, 0.9997075081548816, 0.0, 0.0, 0.0]
133: [0.0, 0.0008059249966641323, 0.0, 0.0, 0.0, 0.9991940750033359, 0.0, 0.0]
134: [0.0, 0.0, 0.0021847961352916066, 0.0, 0.0, 0.0, 0.9978152038647083, 0.0]
135: [0.0, 0.0008181704379934145, 0.0, 0.0, 0.0, 0.9991818295620066, 0.0, 0.0]
136: [0.0, 0.0007768961259700403, 0.0, 0.0, 0.0, 0.9992231038740299, 0.0, 0.0]
137: [0.0, 0.0007221810492624136, 0.0, 0.0, 0.0, 0.9992778189507376, 0.0, 0.0]
138: [0.0, 0.0006520939466213637, 0.0, 0.0, 0.0, 0.9993479060533786, 0.0, 0.0]
139: [0.0002093892948540275, 0.0, 0.0, 0.0, 0.999790610705146, 0.0, 0.0, 0.0]
140: [0.0, 0.0, 0.0, 0.0001710488819719938, 0.0, 0.0, 0.0, 0.999828951118028]
141: [0.0, 0.0, 0.0, 0.00014871899993877343, 0.0, 0.0, 0.0, 0.9998512810000613]
142: [0.0, 0.0, 0.0, 0.00013935474656037142, 0.0, 0.0, 0.0, 0.9998606452534397]
143: [0.0, 0.00032129742072500086, 0.0, 0.0, 0.0, 0.999678702579275, 0.0, 0.0]
144: [0.00012580353597920925, 0.0, 0.0, 0.0, 0.9998741964640208, 0.0, 0.0, 0.0]
145: [0.0, 0.00031692718392538707, 0.0, 0.0, 0.0, 0.9996830728160746, 0.0, 0.0]
146: [0.0, 0.0, 0.0, 0.00013582692775155036, 0.0, 0.0, 0.0, 0.9998641730722484]
147: [0.0, 0.0, 0.0002846724115344802, 0.0, 0.0, 0.0, 0.9997153275884655, 0.0]
148: [0.0001303880377902199, 0.0, 0.0, 0.0, 0.9998696119622098, 0.0, 0.0, 0.0]
149: [0.00013792591081772008, 0.0, 0.0, 0.0, 0.9998620740891823, 0.0, 0.0, 0.0]
150: [0.0, 0.0003774621138433547, 0.0, 0.0, 0.0, 0.9996225378861566, 0.0, 0.0]
151: [0.0, 0.0003932402598512143, 0.0, 0.0, 0.0, 0.9996067597401488, 0.0, 0.0]
152: [0.0, 0.0, 0.0, 0.00017491625762954105, 0.0, 0.0, 0.0, 0.9998250837423704]
153: [0.0, 0.0, 0.0, 0.0001930252251968092, 0.0, 0.0, 0.0, 0.9998069747748032]
154: [0.00021804714089006586, 0.0, 0.0, 0.0, 0.99978195285911, 0.0, 0.0, 0.0]
155: [0.0002870019700388271, 0.0, 0.0, 0.0, 0.9997129980299612, 0.0, 0.0, 0.0]
156: [0.0, 0.0, 0.0007727401959958276, 0.0, 0.0, 0.0, 0.9992272598040042, 0.0]
157: [0.0004262490268368632, 0.0, 0.0, 0.0, 0.9995737509731631, 0.0, 0.0, 0.0]
158: [0.0, 0.0, 0.0010975506079452366, 0.0, 0.0, 0.0, 0.9989024493920547, 0.0]
159: [0.0, 0.0, 0.001189303235962038, 0.0, 0.0, 0.0, 0.998810696764038, 0.0]
160: [0.0, 0.0004877351088602886, 0.0, 0.0, 0.0, 0.9995122648911398, 0.0, 0.0]
161: [0.00020515630576224087, 0.0, 0.0, 0.0, 0.9997948436942378, 0.0, 0.0, 0.0]
162: [0.0, 0.0, 0.00048402826602715637, 0.0, 0.0, 0.0, 0.9995159717339729, 0.0]
163: [0.0, 0.0, 0.0004966665476689041, 0.0, 0.0, 0.0, 0.9995033334523311, 0.0]
164: [0.0, 0.0, 0.000500780245203185, 0.0, 0.0, 0.0, 0.9994992197547968, 0.0]
165: [0.00022373844712573516, 0.0, 0.0, 0.0, 0.9997762615528742, 0.0, 0.0, 0.0]
166: [0.0, 0.0005655600452369642, 0.0, 0.0, 0.0, 0.999434439954763, 0.0, 0.0]
167: [0.0, 0.0, 0.0014447014224694696, 0.0, 0.0, 0.0, 0.9985552985775306, 0.0]
168: [0.0, 0.0, 0.001391648633639672, 0.0, 0.0, 0.0, 0.9986083513663603, 0.0]
169: [0.0, 0.0, 0.0, 0.0006108982383184018, 0.0, 0.0, 0.0, 0.9993891017616816]
170: [0.00044765348253125747, 0.0, 0.0, 0.0, 0.9995523465174687, 0.0, 0.0, 0.0]
171: [0.0, 0.0, 0.0, 0.0005680478772209314, 0.0, 0.0, 0.0, 0.999431952122779]
172: [0.0, 0.0, 0.0, 0.0006035157429246138, 0.0, 0.0, 0.0, 0.9993964842570754]
173: [0.0006033021676469421, 0.0, 0.0, 0.0, 0.9993966978323531, 0.0, 0.0, 0.0]
174: [0.0, 0.0, 0.001514213788625792, 0.0, 0.0, 0.0, 0.9984857862113742, 0.0]
175: [0.0, 0.0006288673198707296, 0.0, 0.0, 0.0, 0.9993711326801292, 0.0, 0.0]
176: [0.0002687548444152293, 0.0, 0.0, 0.0, 0.9997312451555848, 0.0, 0.0, 0.0]
177: [0.0, 0.0, 0.0006440763683534952, 0.0, 0.0, 0.0, 0.9993559236316465, 0.0]
178: [0.0, 0.0002505856891486867, 0.0, 0.0, 0.0, 0.9997494143108513, 0.0, 0.0]
179: [0.0, 0.00024396528006753087, 0.0, 0.0, 0.0, 0.9997560347199325, 0.0, 0.0]
180: [0.0, 0.00023122772939686815, 0.0, 0.0, 0.0, 0.9997687722706031, 0.0, 0.0]
181: [0.0, 0.00021191177669385865, 0.0, 0.0, 0.0, 0.9997880882233061, 0.0, 0.0]
182: [0.0, 0.0, 0.0, 7.586802123795408e-05, 0.0, 0.0, 0.0, 0.9999241319787621]
183: [0.0, 0.0, 0.0, 5.992938481200737e-05, 0.0, 0.0, 0.0, 0.999940070615188]
184: [0.0, 0.0, 0.0, 5.18339284171165e-05, 0.0, 0.0, 0.0, 0.9999481660715829]
185: [0.0, 0.0, 0.0, 4.957495400227361e-05, 0.0, 0.0, 0.0, 0.9999504250459977]
186: [0.0, 0.00011563625566317314, 0.0, 0.0, 0.0, 0.9998843637443369, 0.0, 0.0]
187: [0.0, 0.00011300567504846458, 0.0, 0.0, 0.0, 0.9998869943249515, 0.0, 0.0]
188: [4.197433184815148e-05, 0.0, 0.0, 0.0, 0.9999580256681518, 0.0, 0.0, 0.0]
189: [4.121831351842373e-05, 0.0, 0.0, 0.0, 0.9999587816864816, 0.0, 0.0, 0.0]
190: [0.0, 0.0001079340191495004, 0.0, 0.0, 0.0, 0.9998920659808505, 0.0, 0.0]
191: [0.0, 0.00010876824003881531, 0.0, 0.0, 0.0, 0.9998912317599612, 0.0, 0.0]
192: [4.272147018617581e-05, 0.0, 0.0, 0.0, 0.9999572785298139, 0.0, 0.0, 0.0]
193: [4.5072727572238905e-05, 0.0, 0.0, 0.0, 0.9999549272724277, 0.0, 0.0, 0.0]
194: [0.0, 0.0, 0.0001044250861925447, 0.0, 0.0, 0.0, 0.9998955749138074, 0.0]
195: [5.0913770959384175e-05, 0.0, 0.0, 0.0, 0.9999490862290407, 0.0, 0.0, 0.0]
196: [0.0, 0.00013443431347211017, 0.0, 0.0, 0.0, 0.9998655656865278, 0.0, 0.0]
197: [5.705168891992628e-05, 0.0, 0.0, 0.0, 0.9999429483110801, 0.0, 0.0, 0.0]
198: [0.0, 0.0001552349763551694, 0.0, 0.0, 0.0, 0.9998447650236448, 0.0, 0.0]
199: [6.776539539975562e-05, 0.0, 0.0, 0.0, 0.9999322346046002, 0.0, 0.0, 0.0]
200: [8.082983585901096e-05, 0.0, 0.0, 0.0, 0.999919170164141, 0.0, 0.0, 0.0]
201: [0.00010597140744465984, 0.0, 0.0, 0.0, 0.9998940285925554, 0.0, 0.0, 0.0]
202: [0.0, 0.0, 0.0002824432189659634, 0.0, 0.0, 0.0, 0.999717556781034, 0.0]
203: [0.00015574487098322644, 0.0, 0.0, 0.0, 0.9998442551290168, 0.0, 0.0, 0.0]
204: [0.0, 0.00046315158390447753, 0.0, 0.0, 0.0, 0.9995368484160955, 0.0, 0.0]
205: [0.0, 0.0, 0.0, 0.00022777017340988438, 0.0, 0.0, 0.0, 0.9997722298265901]
206: [0.0, 0.0, 0.0, 0.00028432729754764946, 0.0, 0.0, 0.0, 0.9997156727024523]
207: [0.0, 0.0, 0.0, 0.000379721208474454, 0.0, 0.0, 0.0, 0.9996202787915256]
208: [0.0, 0.0, 0.0, 0.0005381111243867731, 0.0, 0.0, 0.0, 0.9994618888756133]
209: [0.0, 0.0, 0.0, 0.0008002305316422395, 0.0, 0.0, 0.0, 0.9991997694683578]
210: [0.0014078639974767796, 0.0, 0.0, 0.0, 0.9985921360025232, 0.0, 0.0, 0.0]
211: [0.002216700334882114, 0.0, 0.0, 0.0, 0.9977832996651179, 0.0, 0.0, 0.0]
212: [0.0, 0.0, 0.0065721401951151105, 0.0, 0.0, 0.0, 0.9934278598048849, 0.0]
213: [0.0, 0.0, 0.0, 0.0045237945547699845, 0.0, 0.0, 0.0, 0.99547620544523]
214: [0.0, 0.0, 0.012156626512566344, 0.0, 0.0, 0.0, 0.9878433734874337, 0.0]
215: [0.0, 0.0, 0.0, 0.007802740673309526, 0.0, 0.0, 0.0, 0.9921972593266905]
216: [0.0, 0.02227202013118727, 0.0, 0.0, 0.0, 0.9777279798688128, 0.0, 0.0]
217: [0.0, 0.0, 0.0, 0.011591347613041062, 0.0, 0.0, 0.0, 0.988408652386959]
218: [0.0, 0.0, 0.0, 0.015388187049128513, 0.0, 0.0, 0.0, 0.9846118129508715]
219: [0.0, 0.0, 0.04450137167427148, 0.0, 0.0, 0.0, 0.9554986283257285, 0.0]
220: [0.0, 0.023140665260568523, 0.0, 0.0, 0.0, 0.9768593347394314, 0.0, 0.0]
221: [0.0, 0.02562515714065856, 0.0, 0.0, 0.0, 0.9743748428593414, 0.0, 0.0]
222: [0.0, 0.0, 0.0, 0.012445431886401053, 0.0, 0.0, 0.0, 0.987554568113599]
223: [0.014328691859332223, 0.0, 0.0, 0.0, 0.9856713081406677, 0.0, 0.0, 0.0]
224: [0.019809692593366495, 0.0, 0.0, 0.0, 0.9801903074066335, 0.0, 0.0, 0.0]
225: [0.0, 0.06978059632075558, 0.0, 0.0, 0.0, 0.9302194036792444, 0.0, 0.0]
226: [0.0, 0.0, 0.21142224700286172, 0.0, 0.0, 0.0, 0.7885777529971383, 0.0]
227: [0.0, 0.0, 0.2441555931331202, 0.0, 0.0, 0.0, 0.7558444068668798, 0.0]
228: [0.0, 0.0, 0.2772681784380993, 0.0, 0.0, 0.0, 0.7227318215619007, 0.0]
229: [0.0, 0.0, 0.3100224171738738, 0.0, 0.0, 0.0, 0.6899775828261262, 0.0]
230: [0.0, 0.17694236400124402, 0.0, 0.0, 0.0, 0.823057635998756, 0.0, 0.0]
231: [0.08477039213269404, 0.0, 0.0, 0.0, 0.915229607867306, 0.0, 0.0, 0.0]
232: [0.0, 0.0, 0.19074823457252474, 0.0, 0.0, 0.0, 0.8092517654274752, 0.0]
233: [0.09997001295693136, 0.0, 0.0, 0.0, 0.9000299870430686, 0.0, 0.0, 0.0]
234: [0.0, 0.0, 0.22399874920583085, 0.0, 0.0, 0.0, 0.7760012507941692, 0.0]
235: [0.0, 0.11326736310099556, 0.0, 0.0, 0.0, 0.8867326368990045, 0.0, 0.0]
236: [0.0, 0.11660540531460184, 0.0, 0.0, 0.0, 0.8833945946853982, 0.0, 0.0]
237: [0.0, 0.0, 0.25690001750972075, 0.0, 0.0, 0.0, 0.7430999824902793, 0.0]
238: [0.0, 0.0, 0.2591896636941974, 0.0, 0.0, 0.0, 0.7408103363058026, 0.0]
239: [0.0, 0.0, 0.2606169817254934, 0.0, 0.0, 0.0, 0.7393830182745066, 0.0]
240: [0.0, 0.0, 0.0, 0.13902878780321642, 0.0, 0.0, 0.0, 0.8609712121967836]
241: [0.0, 0.0, 0.0, 0.14096232577110981, 0.0, 0.0, 0.0, 0.8590376742288902]
242: [0.0, 0.2869455890896799, 0.0, 0.0, 0.0, 0.7130544109103201, 0.0, 0.0]
243: [0.0, 0.0, 0.5097230789738625, 0.0, 0.0, 0.0, 0.49027692102613757, 0.0]
244: [0.0, 0.0, 0.5106954390107665, 0.0, 0.0, 0.0, 0.4893045609892334, 0.0]
245: [0.0, 0.28992001688114083, 0.0, 0.0, 0.0, 0.7100799831188591, 0.0, 0.0]
246: [0.13749506313952306, 0.0, 0.0, 0.0, 0.8625049368604769, 0.0, 0.0, 0.0]
247: [0.0, 0.28403691569836226, 0.0, 0.0, 0.0, 0.7159630843016378, 0.0, 0.0]
248: [0.0, 0.2821429901167517, 0.0, 0.0, 0.0, 0.7178570098832483, 0.0, 0.0]
249: [0.0, 0.27936844165785624, 0.0, 0.0, 0.0, 0.7206315583421438, 0.0, 0.0]
250: [0.0, 0.0, 0.4783845502985698, 0.0, 0.0, 0.0, 0.5216154497014303, 0.0]
251: [0.0, 0.0, 0.0, 0.27665427848768376, 0.0, 0.0, 0.0, 0.7233457215123162]
252: [0.0, 0.0, 0.0, 0.26967496399889196, 0.0, 0.0, 0.0, 0.730325036001108]
253: [0.0, 0.0, 0.0, 0.26672808880414445, 0.0, 0.0, 0.0, 0.7332719111958556]
254: [0.0, 0.0, 0.0, 0.266873999058077, 0.0, 0.0, 0.0, 0.7331260009419229]
255: [0.0, 0.0, 0.44959779531026217, 0.0, 0.0, 0.0, 0.5504022046897379, 0.0]
256: [0.0, 0.0, 0.4520438369370967, 0.0, 0.0, 0.0, 0.5479561630629033, 0.0]
257: [0.26396209884110133, 0.0, 0.0, 0.0, 0.7360379011588987, 0.0, 0.0, 0.0]
258: [0.0, 0.4779192801493684, 0.0, 0.0, 0.0, 0.5220807198506316, 0.0, 0.0]
